 ,Label,Area,Mean,Min,Max,MinThr,MaxThr
45637,C2-A1-1-1.tif:45637-08338,140.201,836.297,353,1883,0,65535
45638,C2-A1-1-1.tif:45638-08332,48.259,654.328,356,1130,0,65535
45639,C2-A1-1-1.tif:45639-08334,56.995,707.299,369,1275,0,65535
45640,C2-A1-1-1.tif:45640-08334,88.197,845.991,356,1852,0,65535
45641,C2-A1-1-1.tif:45641-08335,77.797,703.193,346,1253,0,65535
45642,C2-A1-1-1.tif:45642-08342,200.940,591.923,334,1304,0,65535
45643,C2-A1-1-1.tif:45643-08342,133.544,646.090,208,1769,0,65535
45644,C2-A1-1-1.tif:45644-08336,90.277,629.346,305,1232,0,65535
45645,C2-A1-1-1.tif:45645-08336,96.518,598.823,351,1108,0,65535
45646,C2-A1-1-1.tif:45646-08345,155.593,903.634,350,3768,0,65535
45647,C2-A1-1-1.tif:45647-08337,80.293,908.824,339,2812,0,65535
45648,C2-A1-1-1.tif:45648-08334,72.388,761.609,351,1564,0,65535
45649,C2-A1-1-1.tif:45649-08344,225.486,909.181,91,1859,0,65535
45650,C2-A1-1-1.tif:45650-08340,143.945,540.332,316,985,0,65535
45651,C2-A1-1-1.tif:45651-08343,161.002,533.406,350,884,0,65535
45652,C2-A1-1-1.tif:45652-08337,80.293,653.601,175,1400,0,65535
45653,C2-A1-1-1.tif:45653-08340,91.942,711.557,287,1648,0,65535
45654,C2-A1-1-1.tif:45654-08336,47.011,475.628,326,744,0,65535
45655,C2-A1-1-1.tif:45655-08342,216.749,947.288,350,2921,0,65535
45656,C2-A1-1-1.tif:45656-08335,71.556,2611.669,352,10357,0,65535
45657,C2-A1-1-1.tif:45657-08338,77.381,727.538,355,1419,0,65535
45658,C2-A1-1-1.tif:45658-08343,201.356,600.027,351,1157,0,65535
45659,C2-A1-1-1.tif:45659-08336,60.324,533.428,350,880,0,65535
45660,C2-A1-1-1.tif:45660-08346,255.024,664.838,352,1467,0,65535
45661,C2-A1-1-1.tif:45661-08335,44.931,585.185,357,984,0,65535
45662,C2-A1-1-1.tif:45662-08335,44.099,1079.038,354,2052,0,65535
45663,C2-A1-1-1.tif:45663-08338,108.583,812.732,354,1880,0,65535
45664,C2-A1-1-1.tif:45664-08340,110.247,524.589,350,870,0,65535
45665,C2-A1-1-1.tif:45665-08336,61.572,722.101,308,1476,0,65535
45666,C2-A1-1-1.tif:45666-08344,114.823,604.438,273,1129,0,65535
45667,C2-A1-1-1.tif:45667-08338,44.515,552.682,351,887,0,65535
45668,C2-A1-1-1.tif:45668-08340,112.743,796.225,350,1720,0,65535
45669,C2-A1-1-1.tif:45669-08345,308.691,688.214,352,1744,0,65535
45670,C2-A1-1-1.tif:45670-08337,64.484,525.174,353,827,0,65535
45671,C2-A1-1-1.tif:45671-08344,299.122,1052.594,350,3293,0,65535
45672,C2-A1-1-1.tif:45672-08338,64.068,588.851,350,1004,0,65535
45673,C2-A1-1-1.tif:45673-08336,51.587,545.210,354,852,0,65535
45674,C2-A1-1-1.tif:45674-08335,51.171,951.358,370,2064,0,65535
45675,C2-A1-1-1.tif:45675-08344,141.865,582.918,351,1034,0,65535
45676,C2-A1-1-1.tif:45676-08341,56.995,569.204,351,1025,0,65535
45677,C2-A1-1-1.tif:45677-08340,52.419,489.484,353,698,0,65535
45678,C2-A1-1-1.tif:45678-08342,135.624,754.199,350,1704,0,65535
45679,C2-A1-1-1.tif:45679-08336,40.354,781.711,355,1735,0,65535
45680,C2-A1-1-1.tif:45680-08337,47.427,802.307,350,2103,0,65535
45681,C2-A1-1-1.tif:45681-08341,79.045,1167.489,356,2699,0,65535
45682,C2-A1-1-1.tif:45682-08341,76.549,914.967,353,1984,0,65535
45683,C2-A1-1-1.tif:45683-08340,97.350,898.504,351,2392,0,65535
45684,C2-A1-1-1.tif:45684-08340,70.724,489.959,350,813,0,65535
45685,C2-A1-1-1.tif:45685-08347,207.597,1144.180,350,7568,0,65535
45686,C2-A1-1-1.tif:45686-08345,151.017,772.917,352,1512,0,65535
45687,C2-A1-1-1.tif:45687-08340,52.835,759.425,353,1467,0,65535
45688,C2-A1-1-1.tif:45688-08344,130.216,580.150,353,1118,0,65535
45689,C2-A1-1-1.tif:45689-08342,91.110,508.260,347,842,0,65535
45690,C2-A1-1-1.tif:45690-08350,141.449,644.206,350,1399,0,65535
45691,C2-A1-1-1.tif:45691-08341,52.003,468.072,352,685,0,65535
45692,C2-A1-1-1.tif:45692-08339,63.652,816.176,351,1558,0,65535
45693,C2-A1-1-1.tif:45693-08341,57.828,671.842,356,1214,0,65535
45694,C2-A1-1-1.tif:45694-08350,211.757,544.534,350,979,0,65535
45695,C2-A1-1-1.tif:45695-08349,132.712,570.765,351,1125,0,65535
45696,C2-A1-1-1.tif:45696-08345,121.479,590.548,282,1035,0,65535
45697,C2-A1-1-1.tif:45697-08350,229.646,735.487,350,1804,0,65535
45698,C2-A1-1-1.tif:45698-08340,49.923,849.333,350,1687,0,65535
45699,C2-A1-1-1.tif:45699-08341,66.980,796.677,346,1533,0,65535
45700,C2-A1-1-1.tif:45700-08343,60.740,688.541,350,1136,0,65535
45701,C2-A1-1-1.tif:45701-08354,449.723,1135.869,350,2793,0,65535
45702,C2-A1-1-1.tif:45702-08345,99.846,591.058,310,1065,0,65535
45703,C2-A1-1-1.tif:45703-08342,104.838,760.560,351,1564,0,65535
45704,C2-A1-1-1.tif:45704-08351,186.379,501.699,327,817,0,65535
45705,C2-A1-1-1.tif:45705-08349,232.974,702.743,322,1490,0,65535
45706,C2-A1-1-1.tif:45706-08344,79.877,1399.714,356,3100,0,65535
45707,C2-A1-1-1.tif:45707-08373,1296.751,1179.894,350,6471,0,65535
45708,C2-A1-1-1.tif:45708-08344,42.435,581.382,353,920,0,65535
45709,C2-A1-1-1.tif:45709-08353,238.383,727.373,351,1346,0,65535
45710,C2-A1-1-1.tif:45710-08357,181.387,555.800,214,1245,0,65535
45711,C2-A1-1-1.tif:45711-08347,100.262,615.411,360,1052,0,65535
45712,C2-A1-1-1.tif:45712-08363,755.918,834.875,286,2399,0,65535
45713,C2-A1-1-1.tif:45713-08345,62.820,565.755,350,950,0,65535
45714,C2-A1-1-1.tif:45714-08352,326.164,839.089,246,1852,0,65535
45715,C2-A1-1-1.tif:45715-08350,174.731,908.562,350,1976,0,65535
45716,C2-A1-1-1.tif:45716-08347,76.549,608.076,351,1164,0,65535
45717,C2-A1-1-1.tif:45717-08346,68.228,710.677,350,1442,0,65535
45718,C2-A1-1-1.tif:45718-08344,51.171,588.911,350,1079,0,65535
45719,C2-A1-1-1.tif:45719-08344,44.931,667.537,351,1346,0,65535
45720,C2-A1-1-1.tif:45720-08348,46.595,467.196,350,739,0,65535
45721,C2-A1-1-1.tif:45721-08346,108.583,683.851,350,1210,0,65535
45722,C2-A1-1-1.tif:45722-08354,229.646,725.188,317,1576,0,65535
45723,C2-A1-1-1.tif:45723-08344,82.373,515.687,239,929,0,65535
45724,C2-A1-1-1.tif:45724-08359,277.489,949.349,356,3478,0,65535
45725,C2-A1-1-1.tif:45725-08345,76.965,716.070,352,1364,0,65535
45726,C2-A1-1-1.tif:45726-08349,113.991,981.088,353,1903,0,65535
45727,C2-A1-1-1.tif:45727-08352,140.201,547.279,352,1022,0,65535
45728,C2-A1-1-1.tif:45728-08354,165.578,895.626,350,3161,0,65535
45729,C2-A1-1-1.tif:45729-08345,45.347,505.358,352,781,0,65535
45730,C2-A1-1-1.tif:45730-08355,328.660,732.527,351,1743,0,65535
45731,C2-A1-1-1.tif:45731-08350,122.311,708.160,351,1494,0,65535
45732,C2-A1-1-1.tif:45732-08345,56.579,562.390,359,906,0,65535
45733,C2-A1-1-1.tif:45733-08346,50.755,596.164,311,1113,0,65535
45734,C2-A1-1-1.tif:45734-08346,120.647,912.659,356,2040,0,65535
45735,C2-A1-1-1.tif:45735-08344,71.972,523.087,281,899,0,65535
45736,C2-A1-1-1.tif:45736-08346,43.683,752.333,350,1363,0,65535
45737,C2-A1-1-1.tif:45737-08351,90.277,679.175,355,1448,0,65535
45738,C2-A1-1-1.tif:45738-08359,177.643,630.201,351,1332,0,65535
45739,C2-A1-1-1.tif:45739-08362,396.888,809.780,303,4367,0,65535
45740,C2-A1-1-1.tif:45740-08348,61.988,700.349,353,1298,0,65535
45741,C2-A1-1-1.tif:45741-08347,65.732,597.608,352,1031,0,65535
45742,C2-A1-1-1.tif:45742-08356,228.398,841.914,351,1992,0,65535
45743,C2-A1-1-1.tif:45743-08376,1047.968,1057.452,350,3407,0,65535
45744,C2-A1-1-1.tif:45744-08350,101.926,1692.302,350,8544,0,65535
45745,C2-A1-1-1.tif:45745-08349,78.213,725.059,353,1397,0,65535
45746,C2-A1-1-1.tif:45746-08347,54.499,561.122,227,992,0,65535
45747,C2-A1-1-1.tif:45747-08354,100.678,647.781,270,1224,0,65535
45748,C2-A1-1-1.tif:45748-08352,104.422,1081.032,360,2159,0,65535
45749,C2-A1-1-1.tif:45749-08354,123.976,806.997,350,2366,0,65535
45750,C2-A1-1-1.tif:45750-08350,44.099,598.198,352,936,0,65535
45751,C2-A1-1-1.tif:45751-08350,91.942,744.919,353,1696,0,65535
45752,C2-A1-1-1.tif:45752-08352,110.247,627.789,351,1191,0,65535
45753,C2-A1-1-1.tif:45753-08352,88.613,591.634,362,1053,0,65535
45754,C2-A1-1-1.tif:45754-08374,1917.045,1790.641,282,10885,0,65535
45755,C2-A1-1-1.tif:45755-08351,41.187,902.535,351,1736,0,65535
45756,C2-A1-1-1.tif:45756-08351,46.179,522.243,347,898,0,65535
45757,C2-A1-1-1.tif:45757-08352,99.014,532.067,165,891,0,65535
45758,C2-A1-1-1.tif:45758-08348,57.828,792.892,356,1530,0,65535
45759,C2-A1-1-1.tif:45759-08353,80.709,599.335,349,1002,0,65535
45760,C2-A1-1-1.tif:45760-08351,61.572,456.115,350,761,0,65535
45761,C2-A1-1-1.tif:45761-08356,142.281,835.205,351,1557,0,65535
45762,C2-A1-1-1.tif:45762-08359,297.874,972.645,257,2037,0,65535
45763,C2-A1-1-1.tif:45763-08357,219.661,705.199,351,1650,0,65535
45764,C2-A1-1-1.tif:45764-08361,381.495,875.074,351,3430,0,65535
45765,C2-A1-1-1.tif:45765-08351,48.259,579.379,364,1077,0,65535
45766,C2-A1-1-1.tif:45766-08354,72.388,546.954,350,1066,0,65535
45767,C2-A1-1-1.tif:45767-08354,121.895,692.536,350,1471,0,65535
45768,C2-A1-1-1.tif:45768-08353,83.205,502.555,350,807,0,65535
45769,C2-A1-1-1.tif:45769-08356,86.949,864.158,352,2687,0,65535
45770,C2-A1-1-1.tif:45770-08354,122.311,1120.544,350,6102,0,65535
45771,C2-A1-1-1.tif:45771-08351,67.812,670.687,350,1269,0,65535
45772,C2-A1-1-1.tif:45772-08351,70.724,639.741,354,1147,0,65535
45773,C2-A1-1-1.tif:45773-08351,51.587,531.242,351,775,0,65535
45774,C2-A1-1-1.tif:45774-08353,64.484,556.968,353,913,0,65535
45775,C2-A1-1-1.tif:45775-08357,200.940,580.482,334,1179,0,65535
45776,C2-A1-1-1.tif:45776-08354,64.484,492.671,339,854,0,65535
45777,C2-A1-1-1.tif:45777-08355,77.381,596.468,337,971,0,65535
45778,C2-A1-1-1.tif:45778-08355,84.869,637.289,350,1180,0,65535
45779,C2-A1-1-1.tif:45779-08357,88.613,650.812,350,2030,0,65535
45780,C2-A1-1-1.tif:45780-08356,84.453,617.187,283,1184,0,65535
45781,C2-A1-1-1.tif:45781-08352,59.076,604.648,350,1207,0,65535
45782,C2-A1-1-1.tif:45782-08353,66.564,539.381,351,959,0,65535
45783,C2-A1-1-1.tif:45783-08359,99.430,509.473,351,792,0,65535
45784,C2-A1-1-1.tif:45784-08358,151.017,625.099,353,1347,0,65535
45785,C2-A1-1-1.tif:45785-08353,63.652,696.405,352,1366,0,65535
45786,C2-A1-1-1.tif:45786-08356,116.487,515.354,352,841,0,65535
45787,C2-A1-1-1.tif:45787-08354,95.686,552.517,278,971,0,65535
45788,C2-A1-1-1.tif:45788-08354,50.339,732.058,355,1320,0,65535
45789,C2-A1-1-1.tif:45789-08352,66.148,869.862,358,1819,0,65535
45790,C2-A1-1-1.tif:45790-08357,94.438,765.498,353,1529,0,65535
45791,C2-A1-1-1.tif:45791-08377,663.560,946.140,347,2920,0,65535
45792,C2-A1-1-1.tif:45792-08359,165.578,702.711,340,1814,0,65535
45793,C2-A1-1-1.tif:45793-08359,86.533,588.462,350,1021,0,65535
45794,C2-A1-1-1.tif:45794-08361,137.704,656.586,351,1294,0,65535
45795,C2-A1-1-1.tif:45795-08357,113.575,495.802,352,881,0,65535
45796,C2-A1-1-1.tif:45796-08354,57.411,473.638,269,687,0,65535
45797,C2-A1-1-1.tif:45797-08361,236.718,923.028,343,2319,0,65535
45798,C2-A1-1-1.tif:45798-08365,257.104,656.743,207,1513,0,65535
45799,C2-A1-1-1.tif:45799-08357,100.678,499.926,216,915,0,65535
45800,C2-A1-1-1.tif:45800-08363,152.681,665.308,317,1496,0,65535
45801,C2-A1-1-1.tif:45801-08356,79.461,732.576,350,1580,0,65535
45802,C2-A1-1-1.tif:45802-08354,62.820,580.497,351,1063,0,65535
45803,C2-A1-1-1.tif:45803-08360,79.045,525.611,301,1136,0,65535
45804,C2-A1-1-1.tif:45804-08386,998.045,1221.233,296,3198,0,65535
45805,C2-A1-1-1.tif:45805-08359,113.575,772.956,354,1611,0,65535
45806,C2-A1-1-1.tif:45806-08354,67.396,816.988,350,1606,0,65535
45807,C2-A1-1-1.tif:45807-08366,243.375,758.612,349,1456,0,65535
45808,C2-A1-1-1.tif:45808-08367,170.986,545.036,311,1068,0,65535
45809,C2-A1-1-1.tif:45809-08361,117.319,589.394,257,990,0,65535
45810,C2-A1-1-1.tif:45810-08372,295.794,640.273,292,1445,0,65535
45811,C2-A1-1-1.tif:45811-08356,66.980,499.025,350,769,0,65535
45812,C2-A1-1-1.tif:45812-08365,297.874,2043.797,350,18393,0,65535
45813,C2-A1-1-1.tif:45813-08358,73.220,722.744,352,1455,0,65535
45814,C2-A1-1-1.tif:45814-08357,60.324,750.069,351,1615,0,65535
45815,C2-A1-1-1.tif:45815-08416,2918.002,878.673,273,1769,0,65535
45816,C2-A1-1-1.tif:45816-08369,282.481,617.599,350,1124,0,65535
45817,C2-A1-1-1.tif:45817-08357,44.099,457.849,354,613,0,65535
45818,C2-A1-1-1.tif:45818-08359,74.469,628.592,350,1117,0,65535
45819,C2-A1-1-1.tif:45819-08362,178.475,739.231,351,1482,0,65535
45820,C2-A1-1-1.tif:45820-08359,83.205,622.875,302,1156,0,65535
45821,C2-A1-1-1.tif:45821-08360,86.117,661.643,350,1201,0,65535
45822,C2-A1-1-1.tif:45822-08357,86.949,798.057,350,1557,0,65535
45823,C2-A1-1-1.tif:45823-08357,76.133,750.366,350,1375,0,65535
45824,C2-A1-1-1.tif:45824-08357,41.603,666.070,354,1139,0,65535
45825,C2-A1-1-1.tif:45825-08363,97.350,580.534,350,1070,0,65535
45826,C2-A1-1-1.tif:45826-08359,69.476,529.287,350,854,0,65535
45827,C2-A1-1-1.tif:45827-08359,105.670,715.661,320,2967,0,65535
45828,C2-A1-1-1.tif:45828-08359,43.683,505.448,355,717,0,65535
45829,C2-A1-1-1.tif:45829-08358,48.259,830.259,353,1654,0,65535
45830,C2-A1-1-1.tif:45830-08363,153.513,767.694,350,2203,0,65535
45831,C2-A1-1-1.tif:45831-08358,81.957,873.269,354,2153,0,65535
45832,C2-A1-1-1.tif:45832-08366,137.704,1358.940,352,2802,0,65535
45833,C2-A1-1-1.tif:45833-08369,228.398,560.599,353,899,0,65535
45834,C2-A1-1-1.tif:45834-08364,61.988,592.564,329,1727,0,65535
45835,C2-A1-1-1.tif:45835-08363,67.812,512.460,350,890,0,65535
45836,C2-A1-1-1.tif:45836-08366,222.990,599.233,282,1148,0,65535
45837,C2-A1-1-1.tif:45837-08360,88.197,632.783,352,997,0,65535
45838,C2-A1-1-1.tif:45838-08367,185.963,987.356,350,1828,0,65535
45839,C2-A1-1-1.tif:45839-08360,47.427,620.500,162,1200,0,65535
45840,C2-A1-1-1.tif:45840-08359,51.171,730.545,350,1485,0,65535
45841,C2-A1-1-1.tif:45841-08364,86.533,467.851,350,704,0,65535
45842,C2-A1-1-1.tif:45842-08369,218.829,668.158,350,1265,0,65535
45843,C2-A1-1-1.tif:45843-08360,53.251,610.852,366,1044,0,65535
45844,C2-A1-1-1.tif:45844-08365,120.231,859.149,350,2552,0,65535
45845,C2-A1-1-1.tif:45845-08361,40.354,504.258,351,744,0,65535
45846,C2-A1-1-1.tif:45846-08360,75.301,599.884,350,1122,0,65535
45847,C2-A1-1-1.tif:45847-08368,265.840,1028.346,350,2835,0,65535
45848,C2-A1-1-1.tif:45848-08359,72.388,662.385,356,1054,0,65535
45849,C2-A1-1-1.tif:45849-08359,40.770,446.602,336,686,0,65535
45850,C2-A1-1-1.tif:45850-08364,97.350,489.372,350,871,0,65535
45851,C2-A1-1-1.tif:45851-08369,185.131,604.151,350,1014,0,65535
45852,C2-A1-1-1.tif:45852-08365,111.079,525.513,351,922,0,65535
45853,C2-A1-1-1.tif:45853-08367,167.242,662.866,351,1396,0,65535
45854,C2-A1-1-1.tif:45854-08372,230.894,623.232,191,1277,0,65535
45855,C2-A1-1-1.tif:45855-08359,43.683,558.495,322,950,0,65535
45856,C2-A1-1-1.tif:45856-08363,177.227,741.678,351,2151,0,65535
45857,C2-A1-1-1.tif:45857-08362,74.053,773.522,351,1618,0,65535
45858,C2-A1-1-1.tif:45858-08367,221.741,627.998,350,1231,0,65535
45859,C2-A1-1-1.tif:45859-08367,57.411,570.507,355,996,0,65535
45860,C2-A1-1-1.tif:45860-08375,286.641,649.431,224,1625,0,65535
45861,C2-A1-1-1.tif:45861-08367,169.738,640.515,351,1317,0,65535
45862,C2-A1-1-1.tif:45862-08363,40.770,474.888,351,701,0,65535
45863,C2-A1-1-1.tif:45863-08364,91.526,763.564,350,1590,0,65535
45864,C2-A1-1-1.tif:45864-08366,97.766,1016.221,352,2298,0,65535
45865,C2-A1-1-1.tif:45865-08375,178.891,567.007,350,1133,0,65535
45866,C2-A1-1-1.tif:45866-08380,612.805,959.652,350,2680,0,65535
45867,C2-A1-1-1.tif:45867-08368,88.613,678.577,352,1456,0,65535
45868,C2-A1-1-1.tif:45868-08365,62.404,843.353,355,1715,0,65535
45869,C2-A1-1-1.tif:45869-08381,458.044,1043.044,313,2459,0,65535
45870,C2-A1-1-1.tif:45870-08364,73.636,929.712,354,1731,0,65535
45871,C2-A1-1-1.tif:45871-08367,58.660,548.348,353,1042,0,65535
45872,C2-A1-1-1.tif:45872-08365,69.892,614.321,255,1250,0,65535
45873,C2-A1-1-1.tif:45873-08366,106.086,699.506,352,1298,0,65535
45874,C2-A1-1-1.tif:45874-08367,95.270,554.122,352,1818,0,65535
45875,C2-A1-1-1.tif:45875-08386,740.109,920.253,266,2673,0,65535
45876,C2-A1-1-1.tif:45876-08365,78.629,525.508,350,837,0,65535
45877,C2-A1-1-1.tif:45877-08365,61.988,638.168,351,1112,0,65535
45878,C2-A1-1-1.tif:45878-08369,116.903,748.345,351,1708,0,65535
45879,C2-A1-1-1.tif:45879-08369,89.445,503.456,353,835,0,65535
45880,C2-A1-1-1.tif:45880-08367,44.099,431.047,210,624,0,65535
45881,C2-A1-1-1.tif:45881-08366,41.187,469.202,353,760,0,65535
45882,C2-A1-1-1.tif:45882-08364,52.835,699.024,351,1356,0,65535
45883,C2-A1-1-1.tif:45883-08370,108.999,607.561,350,1101,0,65535
45884,C2-A1-1-1.tif:45884-08370,145.193,686.628,351,1622,0,65535
45885,C2-A1-1-1.tif:45885-08364,56.995,674.825,351,1935,0,65535
45886,C2-A1-1-1.tif:45886-08370,124.808,795.517,355,1592,0,65535
45887,C2-A1-1-1.tif:45887-08377,534.593,950.271,353,2301,0,65535
45888,C2-A1-1-1.tif:45888-08370,96.102,619.113,350,1183,0,65535
45889,C2-A1-1-1.tif:45889-08371,56.579,455.390,353,658,0,65535
45890,C2-A1-1-1.tif:45890-08365,91.942,625.715,351,1051,0,65535
45891,C2-A1-1-1.tif:45891-08373,126.888,571.436,350,1247,0,65535
45892,C2-A1-1-1.tif:45892-08375,143.945,505.815,323,1027,0,65535
45893,C2-A1-1-1.tif:45893-08375,91.110,481.329,350,810,0,65535
45894,C2-A1-1-1.tif:45894-08370,115.655,605.309,350,933,0,65535
45895,C2-A1-1-1.tif:45895-08390,656.488,761.694,350,1645,0,65535
45896,C2-A1-1-1.tif:45896-08367,85.285,586.976,353,1295,0,65535
45897,C2-A1-1-1.tif:45897-08367,56.995,502.599,351,717,0,65535
45898,C2-A1-1-1.tif:45898-08367,52.835,659.480,350,1161,0,65535
45899,C2-A1-1-1.tif:45899-08381,423.098,884.829,350,4255,0,65535
45900,C2-A1-1-1.tif:45900-08376,157.258,705.116,350,1755,0,65535
45901,C2-A1-1-1.tif:45901-08366,68.228,956.037,361,1817,0,65535
45902,C2-A1-1-1.tif:45902-08367,93.606,644.404,353,1194,0,65535
45903,C2-A1-1-1.tif:45903-08365,61.572,654.209,351,1227,0,65535
45904,C2-A1-1-1.tif:45904-08373,143.529,498.777,350,758,0,65535
45905,C2-A1-1-1.tif:45905-08373,139.368,587.946,337,1300,0,65535
45906,C2-A1-1-1.tif:45906-08369,51.587,1415.871,353,3629,0,65535
45907,C2-A1-1-1.tif:45907-08375,161.002,599.313,351,1129,0,65535
45908,C2-A1-1-1.tif:45908-08369,44.099,493.443,351,717,0,65535
45909,C2-A1-1-1.tif:45909-08389,794.192,1056.011,350,3174,0,65535
45910,C2-A1-1-1.tif:45910-08371,70.308,625.041,353,1167,0,65535
45911,C2-A1-1-1.tif:45911-08371,72.388,640.218,355,1113,0,65535
45912,C2-A1-1-1.tif:45912-08373,42.019,852.465,355,1378,0,65535
45913,C2-A1-1-1.tif:45913-08371,106.919,933.323,355,2242,0,65535
45914,C2-A1-1-1.tif:45914-08369,48.675,448.359,350,637,0,65535
45915,C2-A1-1-1.tif:45915-08374,188.875,688.923,350,1355,0,65535
45916,C2-A1-1-1.tif:45916-08377,235.886,614.104,351,1599,0,65535
45917,C2-A1-1-1.tif:45917-08375,74.885,529.556,350,896,0,65535
45918,C2-A1-1-1.tif:45918-08377,169.738,904.897,353,2570,0,65535
45919,C2-A1-1-1.tif:45919-08372,150.185,921.825,353,1642,0,65535
45920,C2-A1-1-1.tif:45920-08369,43.683,627.048,351,1297,0,65535
45921,C2-A1-1-1.tif:45921-08375,127.720,690.629,350,1526,0,65535
45922,C2-A1-1-1.tif:45922-08369,63.236,604.039,351,1068,0,65535
45923,C2-A1-1-1.tif:45923-08370,86.533,552.615,351,1147,0,65535
45924,C2-A1-1-1.tif:45924-08373,72.388,462.230,350,681,0,65535
45925,C2-A1-1-1.tif:45925-08370,77.381,692.672,354,1433,0,65535
45926,C2-A1-1-1.tif:45926-08369,54.499,556.275,352,893,0,65535
45927,C2-A1-1-1.tif:45927-08375,89.861,592.426,343,987,0,65535
45928,C2-A1-1-1.tif:45928-08377,222.990,885.778,306,2199,0,65535
45929,C2-A1-1-1.tif:45929-08371,55.747,561.037,350,907,0,65535
45930,C2-A1-1-1.tif:45930-08373,62.404,668.120,350,1200,0,65535
45931,C2-A1-1-1.tif:45931-08372,63.652,630.699,351,1162,0,65535
45932,C2-A1-1-1.tif:45932-08369,42.435,546.196,351,895,0,65535
45933,C2-A1-1-1.tif:45933-08378,253.359,771.061,245,2024,0,65535
45934,C2-A1-1-1.tif:45934-08379,211.341,950.077,338,6846,0,65535
45935,C2-A1-1-1.tif:45935-08394,1026.334,1134.567,253,4306,0,65535
45936,C2-A1-1-1.tif:45936-08373,72.388,473.316,219,710,0,65535
45937,C2-A1-1-1.tif:45937-08393,702.251,806.235,348,1658,0,65535
45938,C2-A1-1-1.tif:45938-08377,198.028,667.166,351,1399,0,65535
45939,C2-A1-1-1.tif:45939-08371,48.259,527.103,280,913,0,65535
45940,C2-A1-1-1.tif:45940-08378,174.731,668.988,355,1397,0,65535
45941,C2-A1-1-1.tif:45941-08380,315.347,898.175,286,3068,0,65535
45942,C2-A1-1-1.tif:45942-08393,724.716,1326.951,350,3564,0,65535
45943,C2-A1-1-1.tif:45943-08380,229.646,715.507,321,1274,0,65535
45944,C2-A1-1-1.tif:45944-08375,112.327,628.159,351,1292,0,65535
45945,C2-A1-1-1.tif:45945-08383,405.209,951.824,297,2412,0,65535
45946,C2-A1-1-1.tif:45946-08385,283.313,705.291,320,2033,0,65535
45947,C2-A1-1-1.tif:45947-08374,62.820,627.285,351,1275,0,65535
45948,C2-A1-1-1.tif:45948-08380,233.390,1348.702,350,11603,0,65535
45949,C2-A1-1-1.tif:45949-08372,50.339,623.140,354,1301,0,65535
45950,C2-A1-1-1.tif:45950-08373,98.598,653.954,351,1223,0,65535
45951,C2-A1-1-1.tif:45951-08373,59.492,535.832,345,1019,0,65535
45952,C2-A1-1-1.tif:45952-08379,159.754,615.214,351,1134,0,65535
45953,C2-A1-1-1.tif:45953-08373,61.988,862.195,357,3118,0,65535
45954,C2-A1-1-1.tif:45954-08379,125.640,901.990,350,2588,0,65535
45955,C2-A1-1-1.tif:45955-08382,212.589,619.865,350,1228,0,65535
45956,C2-A1-1-1.tif:45956-08382,206.349,508.546,298,873,0,65535
45957,C2-A1-1-1.tif:45957-08388,342.389,681.233,239,2058,0,65535
45958,C2-A1-1-1.tif:45958-08374,69.060,610.542,352,1085,0,65535
45959,C2-A1-1-1.tif:45959-08378,101.510,748.652,353,2003,0,65535
45960,C2-A1-1-1.tif:45960-08371,40.770,574.510,350,1114,0,65535
45961,C2-A1-1-1.tif:45961-08378,47.427,474.535,352,684,0,65535
45962,C2-A1-1-1.tif:45962-08377,116.903,656.128,350,1194,0,65535
45963,C2-A1-1-1.tif:45963-08380,166.410,707.722,350,2586,0,65535
45964,C2-A1-1-1.tif:45964-08379,136.456,818.945,352,1890,0,65535
45965,C2-A1-1-1.tif:45965-08374,44.515,780.907,350,1555,0,65535
45966,C2-A1-1-1.tif:45966-08383,138.952,562.174,351,906,0,65535
45967,C2-A1-1-1.tif:45967-08375,65.732,620.633,350,1012,0,65535
45968,C2-A1-1-1.tif:45968-08382,166.410,711.082,351,1379,0,65535
45969,C2-A1-1-1.tif:45969-08385,331.156,641.019,351,1322,0,65535
45970,C2-A1-1-1.tif:45970-08379,123.143,553.787,355,988,0,65535
45971,C2-A1-1-1.tif:45971-08375,75.717,676.791,350,1325,0,65535
45972,C2-A1-1-1.tif:45972-08377,136.040,614.336,294,1269,0,65535
45973,C2-A1-1-1.tif:45973-08378,72.804,581.874,350,1126,0,65535
45974,C2-A1-1-1.tif:45974-08382,91.110,521.269,350,902,0,65535
45975,C2-A1-1-1.tif:45975-08376,46.179,549.640,351,923,0,65535
45976,C2-A1-1-1.tif:45976-08380,101.510,514.906,351,885,0,65535
45977,C2-A1-1-1.tif:45977-08378,134.376,590.498,359,1208,0,65535
45978,C2-A1-1-1.tif:45978-08382,279.985,827.982,352,2270,0,65535
45979,C2-A1-1-1.tif:45979-08374,42.851,554.340,354,859,0,65535
45980,C2-A1-1-1.tif:45980-08375,40.770,932.367,352,1833,0,65535
45981,C2-A1-1-1.tif:45981-08384,133.128,640.181,260,1193,0,65535
45982,C2-A1-1-1.tif:45982-08383,158.506,573.270,351,939,0,65535
45983,C2-A1-1-1.tif:45983-08382,64.484,557.200,350,962,0,65535
45984,C2-A1-1-1.tif:45984-08377,45.763,513.255,350,764,0,65535
45985,C2-A1-1-1.tif:45985-08391,391.480,827.134,351,1653,0,65535
45986,C2-A1-1-1.tif:45986-08381,153.513,970.767,353,2629,0,65535
